taxon_id;family;subfamily;genus;subgenus;specific_epithet;authority;infraspecific_marker;infraspecific_epithet;infraspecific_authority
Rhadinella_xerophila;Colubridae;Dipsadinae;Rhadinella;;xerophila;ARIANO-SÁNCHEZ & CAMPBELL, 2018;;;
Rhadinophanes_monticola;Colubridae;Dipsadinae;Rhadinophanes;;monticola;MYERS & CAMPBELL, 1981;;;
Rhamnophis_aethiopissa;Colubridae;Colubrinae;Rhamnophis;;aethiopissa;GÜNTHER, 1862;;;
Rhamnophis_aethiopissa_aethiopissa;Colubridae;Colubrinae;Rhamnophis;;aethiopissa;GÜNTHER, 1862;subsp.;aethiopissa;GÜNTHER, 1862
Rhamnophis_aethiopissa_elgonensis;Colubridae;Colubrinae;Rhamnophis;;aethiopissa;GÜNTHER, 1862;subsp.;elgonensis;LOVERIDGE, 1929
Rhamnophis_aethiopissa_ituriensis;Colubridae;Colubrinae;Rhamnophis;;aethiopissa;GÜNTHER, 1862;subsp.;ituriensis;SCHMIDT, 1923
Rhamnophis_batesii;Colubridae;Colubrinae;Rhamnophis;;batesii;(BOULENGER, 1908);;;
Rhamphiophis_oxyrhynchus;Lamprophiidae;Psammophiinae;Rhamphiophis;;oxyrhynchus;(REINHARDT, 1843);;;
Rhamphiophis_rostratus;Lamprophiidae;Psammophiinae;Rhamphiophis;;rostratus;PETERS, 1854;;;
Rhamphiophis_rubropunctatus;Lamprophiidae;Psammophiinae;Rhamphiophis;;rubropunctatus;(FISCHER, 1884);;;
Rhampholeon_acuminatus;Chamaeleonidae;;Rhampholeon;;acuminatus;MARIAUX & TILBURY, 2006;;;
Rhampholeon_beraduccii;Chamaeleonidae;;Rhampholeon;;beraduccii;MARIAUX & TILBURY, 2006;;;
Rhampholeon_boulengeri;Chamaeleonidae;;Rhampholeon;;boulengeri;STEINDACHNER, 1911;;;
Rhampholeon_bruessoworum;Chamaeleonidae;;Rhampholeon;;bruessoworum;BRANCH, BAYLISS & TOLLEY, 2014;;;
Rhampholeon_chapmanorum;Chamaeleonidae;;Rhampholeon;;chapmanorum;TILBURY, 1992;;;
Rhampholeon_gorongosae;Chamaeleonidae;;Rhampholeon;;gorongosae;BROADLEY, 1971;;;
Rhampholeon_hattinghi;Chamaeleonidae;;Rhampholeon;;hattinghi;TILBURY & TOLLEY, 2015;;;
Rhampholeon_marshalli;Chamaeleonidae;;Rhampholeon;;marshalli;BOULENGER, 1906;;;
Rhampholeon_maspictus;Chamaeleonidae;;Rhampholeon;;maspictus;BRANCH, BAYLISS & TOLLEY, 2014;;;
Rhampholeon_moyeri;Chamaeleonidae;;Rhampholeon;;moyeri;MENEGON, SALVIDIO & TILBURY, 2002;;;
Rhampholeon_nchisiensis;Chamaeleonidae;;Rhampholeon;;nchisiensis;(LOVERIDGE, 1953);;;
Rhampholeon_nebulauctor;Chamaeleonidae;;Rhampholeon;;nebulauctor;BRANCH, BAYLISS & TOLLEY, 2014;;;
Rhampholeon_platyceps;Chamaeleonidae;;Rhampholeon;;platyceps;GÜNTHER, 1893;;;
Rhampholeon_spectrum;Chamaeleonidae;;Rhampholeon;;spectrum;(BUCHHOLZ, 1874);;;
Rhampholeon_spinosus;Chamaeleonidae;;Rhampholeon;;spinosus;(MATSCHIE, 1892);;;
Rhampholeon_temporalis;Chamaeleonidae;;Rhampholeon;;temporalis;(MATSCHIE, 1892);;;
Rhampholeon_tilburyi;Chamaeleonidae;;Rhampholeon;;tilburyi;BRANCH, BAYLISS & TOLLEY, 2014;;;
Rhampholeon_uluguruensis;Chamaeleonidae;;Rhampholeon;;uluguruensis;TILBURY & EMMRICH, 1996;;;
Rhampholeon_viridis;Chamaeleonidae;;Rhampholeon;;viridis;MARIAUX & TILBURY, 2006;;;
Rheodytes_leukops;Chelidae;Chelodininae;Rheodytes;;leukops;LEGLER, 1980;;;
Rhinemys_rufipes;Chelidae;Chelinae;Rhinemys;;rufipes;(SPIX, 1824);;;
Rhineura_floridana;Rhineuridae;;Rhineura;;floridana;(BAIRD, 1858);;;
Rhinobothryum_bovallii;Colubridae;Colubrinae;Rhinobothryum;;bovallii;(ANDERSSON, 1916);;;
Rhinobothryum_lentiginosum;Colubridae;Colubrinae;Rhinobothryum;;lentiginosum;(SCOPOLI, 1785);;;
Rhinocheilus_antonii;Colubridae;Colubrinae;Rhinocheilus;;antonii;DUGÈS, 1886;;;
Rhinocheilus_etheridgei;Colubridae;Colubrinae;Rhinocheilus;;etheridgei;GRISMER, 1990;;;
Rhinocheilus_lecontei;Colubridae;Colubrinae;Rhinocheilus;;lecontei;BAIRD & GIRARD, 1853;;;
Rhinoclemmys_annulata;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;annulata;(GRAY, 1860);;;
Rhinoclemmys_areolata;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;areolata;(DUMÉRIL, BIBRON & DUMÉRIL, 1851);;;
Rhinoclemmys_diademata;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;diademata;(MERTENS, 1954);;;
Rhinoclemmys_funerea;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;funerea;(COPE, 1875);;;
Rhinoclemmys_melanosterna;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;melanosterna;(GRAY, 1861);;;
Rhinoclemmys_nasuta;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;nasuta;(BOULENGER, 1902);;;
Rhinoclemmys_pulcherrima;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;pulcherrima;(GRAY, 1855);;;
Rhinoclemmys_pulcherrima_incisa;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;pulcherrima;(GRAY, 1855);subsp.;incisa;(BOCOURT, 1868)
Rhinoclemmys_pulcherrima_manni;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;pulcherrima;(GRAY, 1855);subsp.;manni;(DUNN, 1930)
Rhinoclemmys_pulcherrima_pulcherrima;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;pulcherrima;(GRAY, 1855);subsp.;pulcherrima;(GRAY, 1855)
Rhinoclemmys_pulcherrima_rogerbarbouri;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;pulcherrima;(GRAY, 1855);subsp.;rogerbarbouri;(ERNST, 1978)
Rhinoclemmys_punctularia;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;punctularia;(DAUDIN, 1801);;;
Rhinoclemmys_punctularia_flammigera;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;punctularia;(DAUDIN, 1801);subsp.;flammigera;PAOLILLO, 1985
Rhinoclemmys_punctularia_punctularia;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;punctularia;(DAUDIN, 1801);subsp.;punctularia;DAUDIN, 1801
Rhinoclemmys_rubida;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;rubida;(COPE, 1870);;;
Rhinoclemmys_rubida_perixantha;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;rubida;(COPE, 1870);subsp.;perixantha;(MOSIMANN & RABB, 1953)
Rhinoclemmys_rubida_rubida;Geoemydidae;Rhinoclemmydinae;Rhinoclemmys;;rubida;(COPE, 1870);subsp.;rubida;(COPE, 1870)
Rhinogekko_femoralis;Gekkonidae;;Rhinogekko;;femoralis;(SMITH, 1933);;;
Rhinogekko_misonnei;Gekkonidae;;Rhinogekko;;misonnei;(DE WITTE, 1973);;;
Rhinoguinea_magna;Leptotyphlopidae;Epictinae;Rhinoguinea;;magna;TRAPE, 2014;;;
Rhinoleptus_koniagui;Leptotyphlopidae;Epictinae;Rhinoleptus;;koniagui;(VILLIERS, 1956);;;
Rhinophis_blythii;Uropeltidae;;Rhinophis;;blythii;KELAART, 1853;;;
Rhinophis_dorsimaculatus;Uropeltidae;;Rhinophis;;dorsimaculatus;DERANIYAGALA, 1941;;;
Rhinophis_drummondhayi;Uropeltidae;;Rhinophis;;drummondhayi;WALL, 1921;;;
Rhinophis_erangaviraji;Uropeltidae;;Rhinophis;;erangaviraji;WICKRAMASINGHE, VIDANAPATHIRANA, WICKRAMASINGHE & RANWELLA, 2009;;;
Rhinophis_fergusonianus;Uropeltidae;;Rhinophis;;fergusonianus;BOULENGER, 1896;;;
Rhinophis_goweri;Uropeltidae;;Rhinophis;;goweri;AENGALS & GANESH, 2013;;;
Rhinophis_homolepis;Uropeltidae;;Rhinophis;;homolepis;HEMPRICH, 1820;;;
Rhinophis_lineatus;Uropeltidae;;Rhinophis;;lineatus;GOWER & MADUWAGE, 2011;;;
Rhinophis_melanogaster;Uropeltidae;;Rhinophis;;melanogaster;(GRAY, 1858);;;
Rhinophis_oxyrhynchus;Uropeltidae;;Rhinophis;;oxyrhynchus;(SCHNEIDER, 1801);;;
Rhinophis_philippinus;Uropeltidae;;Rhinophis;;philippinus;(CUVIER, 1829);;;
Rhinophis_phillipsi;Uropeltidae;;Rhinophis;;phillipsi;(NICHOLLS, 1929);;;
Rhinophis_porrectus;Uropeltidae;;Rhinophis;;porrectus;WALL, 1921;;;
Rhinophis_punctatus;Uropeltidae;;Rhinophis;;punctatus;MÜLLER, 1832;;;
Rhinophis_roshanpererai;Uropeltidae;;Rhinophis;;roshanpererai;WICKRAMASINGHE, VIDANAPATHIRANA,  RAJEEV, GOWER, 2017;;;
Rhinophis_saffragamus;Uropeltidae;;Rhinophis;;saffragamus;KELAART, 1853;;;
Rhinophis_sanguineus;Uropeltidae;;Rhinophis;;sanguineus;BEDDOME, 1863;;;
Rhinophis_travancoricus;Uropeltidae;;Rhinophis;;travancoricus;BOULENGER, 1892;;;
Rhinophis_tricolorata;Uropeltidae;;Rhinophis;;tricolorata;DERANIYAGALA, 1975;;;
Rhinophis_zigzag;Uropeltidae;;Rhinophis;;zigzag;GOWER & MADUWAGE, 2011;;;
Rhinoplocephalus_bicolor;Elapidae;Hydrophiinae;Rhinoplocephalus;;bicolor;MÜLLER, 1885;;;
Rhinotyphlops_ataeniatus;Typhlopidae;Afrotyphlopinae;Rhinotyphlops;;ataeniatus;(BOULENGER, 1912);;;
Rhinotyphlops_boylei;Typhlopidae;Afrotyphlopinae;Rhinotyphlops;;boylei;(FITZSIMONS, 1932);;;
Rhinotyphlops_lalandei;Typhlopidae;Afrotyphlopinae;Rhinotyphlops;;lalandei;(SCHLEGEL, 1839);;;
Rhinotyphlops_leucocephalus;Typhlopidae;Afrotyphlopinae;Rhinotyphlops;;leucocephalus;(PARKER, 1930);;;
Rhinotyphlops_schinzi;Typhlopidae;Afrotyphlopinae;Rhinotyphlops;;schinzi;(BOETTGER, 1887);;;
Rhinotyphlops_scortecci;Typhlopidae;Afrotyphlopinae;Rhinotyphlops;;scortecci;(GANS & LAURENT, 1965);;;
Rhinotyphlops_unitaeniatus;Typhlopidae;Afrotyphlopinae;Rhinotyphlops;;unitaeniatus;(PETERS, 1878);;;
Rhoptropella_ocellata;Gekkonidae;;Rhoptropella;;ocellata;(BOULENGER, 1885);;;
Rhoptropus_afer;Gekkonidae;;Rhoptropus;;afer;PETERS, 1869;;;
Rhoptropus_barnardi;Gekkonidae;;Rhoptropus;;barnardi;HEWITT, 1926;;;
Rhoptropus_biporosus;Gekkonidae;;Rhoptropus;;biporosus;FITZSIMONS, 1957;;;
Rhoptropus_boultoni;Gekkonidae;;Rhoptropus;;boultoni;SCHMIDT, 1933;;;
Rhoptropus_boultoni_benguellensis;Gekkonidae;;Rhoptropus;;boultoni;SCHMIDT, 1933;subsp.;benguellensis;MERTENS, 1938
Rhoptropus_boultoni_boultoni;Gekkonidae;;Rhoptropus;;boultoni;SCHMIDT, 1933;subsp.;boultoni;SCHMIDT, 1933
Rhoptropus_boultoni_montanus;Gekkonidae;;Rhoptropus;;boultoni;SCHMIDT, 1933;subsp.;montanus;LAURENT, 1964
Rhoptropus_bradfieldi;Gekkonidae;;Rhoptropus;;bradfieldi;HEWITT, 1935;;;
Rhoptropus_diporus;Gekkonidae;;Rhoptropus;;diporus;HAACKE, 1965;;;
Rhoptropus_taeniostictus;Gekkonidae;;Rhoptropus;;taeniostictus;LAURENT, 1964;;;
Rhynchocalamus_arabicus;Colubridae;Colubrinae;Rhynchocalamus;;arabicus;SCHMIDT, 1933;;;
Rhynchocalamus_dayanae;Colubridae;Colubrinae;Rhynchocalamus;;dayanae;TAMAR, ŠMÍD, GÖÇMEN, MEIRI & CARRANZA, 2016;;;
Rhynchocalamus_ilamensis;Colubridae;Colubrinae;Rhynchocalamus;;ilamensis;FATHINIA, RASTEGAR-POUYANI, RASTEGAR-POUYANI & DARVISHNIA, 2017;;;
Rhynchocalamus_melanocephalus;Colubridae;Colubrinae;Rhynchocalamus;;melanocephalus;(JAN, 1862);;;
Rhynchocalamus_satunini;Colubridae;Colubrinae;Rhynchocalamus;;satunini;(NIKOLSKY, 1899);;;
Rhynchoedura_angusta;Diplodactylidae;;Rhynchoedura;;angusta;PEPPER, DOUGHTY, HUTCHINSON & KEOGH, 2011;;;
Rhynchoedura_eyrensis;Diplodactylidae;;Rhynchoedura;;eyrensis;PEPPER, DOUGHTY, HUTCHINSON & KEOGH, 2011;;;
Rhynchoedura_mentalis;Diplodactylidae;;Rhynchoedura;;mentalis;PEPPER, DOUGHTY, HUTCHINSON & KEOGH, 2011;;;
Rhynchoedura_ormsbyi;Diplodactylidae;;Rhynchoedura;;ormsbyi;WELLS & WELLINGTON, 1985;;;
Rhynchoedura_ornata;Diplodactylidae;;Rhynchoedura;;ornata;GÜNTHER, 1867;;;
Rhynchoedura_sexapora;Diplodactylidae;;Rhynchoedura;;sexapora;PEPPER, DOUGHTY, HUTCHINSON & KEOGH, 2011;;;
Riama_anatoloros;Gymnophthalmidae;Cercosaurinae;Riama;;anatoloros;(KIZIRIAN, 1996);;;
Riama_balneator;Gymnophthalmidae;Cercosaurinae;Riama;;balneator;(KIZIRIAN, 1996);;;
Riama_cashcaensis;Gymnophthalmidae;Cercosaurinae;Riama;;cashcaensis;(KIZIRIAN & COLOMA, 1991);;;
Riama_colomaromani;Gymnophthalmidae;Cercosaurinae;Riama;;colomaromani;(KIZIRIAN, 1996);;;
Riama_columbiana;Gymnophthalmidae;Cercosaurinae;Riama;;columbiana;(ANDERSSON, 1914);;;
Riama_inanis;Gymnophthalmidae;Cercosaurinae;Riama;;inanis;(DOAN & SCHARGEL, 2003);;;
Riama_labionis;Gymnophthalmidae;Cercosaurinae;Riama;;labionis;(KIZIRIAN, 1996);;;
Riama_meleagris;Gymnophthalmidae;Cercosaurinae;Riama;;meleagris;(BOULENGER, 1885);;;
Riama_orcesi;Gymnophthalmidae;Cercosaurinae;Riama;;orcesi;(KIZIRIAN, 1995);;;
Riama_raneyi;Gymnophthalmidae;Cercosaurinae;Riama;;raneyi;(KIZIRIAN, 1996);;;
Riama_simotera;Gymnophthalmidae;Cercosaurinae;Riama;;simotera;(O’SHAUGHNESSY, 1879);;;
Riama_stigmatoral;Gymnophthalmidae;Cercosaurinae;Riama;;stigmatoral;(KIZIRIAN, 1996);;;
Riama_striata;Gymnophthalmidae;Cercosaurinae;Riama;;striata;(PETERS, 1863);;;
Riama_unicolor;Gymnophthalmidae;Cercosaurinae;Riama;;unicolor;GRAY, 1858;;;
Riama_yumborum;Gymnophthalmidae;Cercosaurinae;Riama;;yumborum;AGUIRRE-PENAFIEL & TORRES-CARVAJAL, SALES-NUNES, PECK & MADDOCK, 2014;;;
Rieppeleon_brachyurus;Chamaeleonidae;;Rieppeleon;;brachyurus;(GÜNTHER, 1893);;;
Rieppeleon_brevicaudatus;Chamaeleonidae;;Rieppeleon;;brevicaudatus;(MATSCHIE, 1892);;;
Rieppeleon_kerstenii;Chamaeleonidae;;Rieppeleon;;kerstenii;(PETERS, 1868);;;
Rieppeleon_kerstenii_kerstenii;Chamaeleonidae;;Rieppeleon;;kerstenii;(PETERS, 1868);subsp.;kerstenii;(PETERS, 1868)
Rieppeleon_kerstenii_robecchii;Chamaeleonidae;;Rieppeleon;;kerstenii;(PETERS, 1868);subsp.;robecchii;(BOULENGER, 1891)
Riolama_inopinata;Gymnophthalmidae;Riolaminae;Riolama;;inopinata;KOK, 2015;;;
Riolama_leucosticta;Gymnophthalmidae;Riolaminae;Riolama;;leucosticta;(BOULENGER, 1900);;;
Riolama_luridiventris;Gymnophthalmidae;Riolaminae;Riolama;;luridiventris;ESQUEDA, LA MARCA & PRADERIO, 2004;;;
Riolama_uzzelli;Gymnophthalmidae;Riolaminae;Riolama;;uzzelli;MOLINA & SEÑARIS, 2003;;;
Ristella_beddomii;Scincidae;Sphenomorphinae;Ristella;;beddomii;BOULENGER, 1887;;;
Ristella_guentheri;Scincidae;Sphenomorphinae;Ristella;;guentheri;BOULENGER, 1887;;;
Ristella_rurkii;Scincidae;Sphenomorphinae;Ristella;;rurkii;GRAY, 1839;;;
Ristella_travancorica;Scincidae;Sphenomorphinae;Ristella;;travancorica;(BEDDOME, 1870);;;
Rodriguesophis_chui;Colubridae;Dipsadinae;Rodriguesophis;;chui;(RODRIGUES, 1993);;;
Rodriguesophis_iglesiasi;Colubridae;Dipsadinae;Rodriguesophis;;iglesiasi;(GOMES, 1915);;;
Rodriguesophis_scriptorcibatus;Colubridae;Dipsadinae;Rodriguesophis;;scriptorcibatus;(RODRIGUES, 1993);;;
Rondonops_biscutatus;Gymnophthalmidae;Gymnophthalminae;Rondonops;;biscutatus;COLLI, HOOGMOED, CANNATELLA, CASSIMIRO, GOMES, GHELLERE, SALES-NUNES, PELLEGRINO, SALERNO, MARQUES DE SOUZA & RODRIGUES, 2015;;;
Rondonops_xanthomystax;Gymnophthalmidae;Gymnophthalminae;Rondonops;;xanthomystax;COLLI, HOOGMOED, CANNATELLA, CASSIMIRO, GOMES, GHELLERE, SALES-NUNES, PELLEGRINO, SALERNO, MARQUES DE SOUZA & RODRIGUES, 2015;;;
Saara_asmussi;Agamidae;Uromastycinae;Saara;;asmussi;(STRAUCH, 1863);;;
Saara_hardwickii;Agamidae;Uromastycinae;Saara;;hardwickii;(GRAY, 1827);;;
Saara_loricata;Agamidae;Uromastycinae;Saara;;loricata;(BLANFORD, 1874);;;
Sacalia_bealei;Geoemydidae;Geoemydinae;Sacalia;;bealei;(GRAY, 1831);;;
Sacalia_quadriocellata;Geoemydidae;Geoemydinae;Sacalia;;quadriocellata;(SIEBENROCK, 1903);;;
Saiphos_equalis;Scincidae;Sphenomorphinae;Saiphos;;equalis;(GRAY, 1825);;;
Salea_anamallayana;Agamidae;Draconinae;Salea;;anamallayana;(BEDDOME, 1878);;;
Salea_gularis;Agamidae;Draconinae;Salea;;gularis;BLYTH, 1854;;;
Salea_horsfieldii;Agamidae;Draconinae;Salea;;horsfieldii;GRAY, 1845;;;
Salomonelaps_par;Elapidae;Hydrophiinae;Salomonelaps;;par;(BOULENGER, 1884);;;
Saltuarius_cornutus;Carphodactylidae;;Saltuarius;;cornutus;(OGILBY, 1892);;;
Saltuarius_eximius;Carphodactylidae;;Saltuarius;;eximius;HOSKIN & COUPER, 2013;;;
Saltuarius_kateae;Carphodactylidae;;Saltuarius;;kateae;COUPER, SADLIER, SHEA & WORTHINGTON-WILMER, 2008;;;
Saltuarius_moritzi;Carphodactylidae;;Saltuarius;;moritzi;COUPER, SADLIER, SHEA & WORTHINGTON-WILMER, 2008;;;
Saltuarius_salebrosus;Carphodactylidae;;Saltuarius;;salebrosus;(COVACEVICH, 1975);;;
Saltuarius_swaini;Carphodactylidae;;Saltuarius;;swaini;(WELLS & WELLINGTON, 1985);;;
Saltuarius_wyberba;Carphodactylidae;;Saltuarius;;wyberba;COUPER, SCHNEIDER & COVACEVICH, 1997;;;
Salvadora_bairdi;Colubridae;Colubrinae;Salvadora;;bairdi;JAN, 1860;;;
Salvadora_deserticola;Colubridae;Colubrinae;Salvadora;;deserticola;SCHMIDT, 1940;;;
Salvadora_grahamiae;Colubridae;Colubrinae;Salvadora;;grahamiae;BAIRD & GIRARD, 1853;;;
Salvadora_grahamiae_grahamiae;Colubridae;Colubrinae;Salvadora;;grahamiae;BAIRD & GIRARD, 1853;subsp.;grahamiae;BAIRD & GIRARD, 1853
